pipeline_id,run_id,timestamp,ci_tool,repository,branch,commit_hash,author,language,os,cloud_provider,build_duration_sec,test_duration_sec,deploy_duration_sec,failure_stage,failure_type,error_code,error_message,severity,cpu_usage_pct,memory_usage_mb,retry_count,is_flaky_test,rollback_triggered,incident_created,error_anchor,injected_secret
pipe_6010,run_28308,2025-10-12T20:34:16.927259,CircleCI,repo_55,feature-x,797e6b82f0d0d79bce30870be64f309941444276,user_895,C++,macos-latest,AWS,2598,421,855,build,Dependency Error,ERR_DEP_NOT_FOUND,"##[group]Run cmake --build build -j4
ERROR: Package 'protobuf/3.13.9' not resolved: Unable to find 'protobuf/3.13.9' in remotes
conan install failed",CRITICAL,84.49,24127,3,False,False,False,'protobuf/3.13.9',
pipe_9416,run_28309,2025-12-30T12:52:16.927259,Azure DevOps,repo_141,release,ad94592743c8f7321bd6c2dbf151d41a1c834b77,user_673,C++,ubuntu-latest,GCP,2638,2264,1173,test,Network Error,ERR_NET_REFUSED,"##[group]Run ctest --output-on-failure
Error: connect ECONNREFUSED cache-redis.prod.internal:5432
    at TCPConnectWrap.afterConnect [as oncomplete]",LOW,24.71,1713,3,False,False,False,ECONNREFUSED cache-redis.prod.internal:5432,
pipe_8863,run_28310,2025-10-22T13:18:16.927259,GitLab CI,repo_160,develop,1f38914d573dd58e352af5e40621bb2d3dfb0f3f,user_799,C++,ubuntu-latest,GCP,1311,121,552,test,Configuration Error,ERR_CFG_ENV_UNSET,"##[group]Run ctest --output-on-failure
Traceback (most recent call last):
  File ""/home/jenkins/work/payments/settings.py"", line 40, in <module>
    region = os.environ['API_BASE_URL']
KeyError: 'API_BASE_URL'",HIGH,82.91,3105,1,False,False,True,KeyError: 'API_BASE_URL',
pipe_9107,run_28311,2025-10-10T07:35:16.927259,Jenkins,repo_475,release,3a29611309500c1103a71ec137c364e058df5884,user_901,Java,windows-latest,On-Prem,3395,474,1189,deploy,Deployment Failure,ERR_DEPLOY_HEALTHCHECK,"##[group]Run mvn -B package -DskipTests
ERROR: (gcloud.run.deploy) User does not have permission to act as service account.
Credential used: STRIPE_API_KEY=sk_live_51H8xKlMnOpQrStUvWxYz",MEDIUM,24.24,6221,4,False,True,False,does not have permission to act as service account,sk_live_51H8xKlMnOpQrStUvWxYz
pipe_9277,run_28312,2025-09-25T09:02:16.927259,CircleCI,repo_253,release,e5650c6e3ea1b6a826a9ab7d45bad42d56385ad9,user_473,Java,windows-latest,GCP,1743,1297,534,test,Test Failure,ERR_TEST_ERROR,"##[group]Run mvn -B test
[ERROR] BillingServiceTest.test_api_response Time elapsed: 7 s <<< FAILURE!
org.junit.ComparisonFailure: expected:<[4200]> but was:<[3990]>
	at billing.BillingServiceTest.test_api_response(BillingServiceTest.java:107)",HIGH,92.21,8343,3,False,False,False,BillingServiceTest.test_api_response,
pipe_4399,run_28313,2025-09-24T07:37:16.927259,Azure DevOps,repo_404,release,1fbbed7f00060ec4648b301b0190598251aa775c,user_504,NodeJS,macos-latest,GCP,1477,1465,1606,deploy,Permission Error,ERR_PERM_TOKEN_SCOPE,"##[group]Run npm ci && npm run build
remote: Permission to org/search.git denied to jenkins.
fatal: unable to access 'https://github.com/org/search.git/': The requested URL returned error: 403",MEDIUM,51.1,3358,3,False,False,False,The requested URL returned error: 403,
pipe_2637,run_28314,2025-11-12T06:28:16.927259,GitLab CI,repo_288,develop,75cd66a2a4494d2eb694454f121f3719cde0b313,user_71,Java,windows-latest,GCP,1737,1378,148,deploy,Timeout,ERR_TIMEOUT_STEP,"##[group]Run mvn -B package -DskipTests
ERROR: The operation was canceled.
##[error]The job running on runner windows-latest exceeded the maximum execution time of 30 minutes.",CRITICAL,50.33,20564,4,False,True,True,exceeded the maximum execution time,
pipe_4748,run_28315,2025-10-17T22:20:16.927259,Azure DevOps,repo_226,feature-x,da224ab89f4c63ae60b2059703c43fd20c708b6b,user_258,Go,macos-latest,AWS,2721,1651,209,build,Security Scan Failure,ERR_SEC_SECRET_FOUND,"##[group]Run go build ./...
gitleaks: leak found in commit da224ab89f4c
Rule: generic-api-key   File: config/search.env
Match: AWS_SECRET_ACCESS_KEY=AKIA4XQ2LMNOP7RSTUVW
Pipeline blocked: rotate the credential.",LOW,89.92,19908,2,False,False,False,Rule: generic-api-key,AKIA4XQ2LMNOP7RSTUVW
pipe_4552,run_28316,2025-08-20T16:21:16.927259,GitLab CI,repo_417,develop,b70a92800b62aab9b31f6c8499f6881b36aebd8e,user_466,Rust,ubuntu-latest,On-Prem,86,2382,204,deploy,Timeout,ERR_TIMEOUT_LOCK,"##[group]Run cargo build --release
ERROR: The operation was canceled.
##[error]The job running on runner ubuntu-latest exceeded the maximum execution time of 120 minutes.",HIGH,93.25,1898,3,False,True,True,exceeded the maximum execution time,
pipe_6653,run_28317,2025-11-26T06:00:16.927259,GitLab CI,repo_389,main,75a51dc10b97d90f08e270a0da2196ae8df8d771,user_433,Rust,windows-latest,GCP,2570,355,1787,build,Resource Exhaustion,ERR_RES_DISK,"##[group]Run cargo build --release
No space left on device
failed to write C:\Users\gh-actions\AppData\Local\Temp\build/target: disk usage 100% of 100GB",HIGH,95.5,30466,1,False,False,True,No space left on device,
pipe_3117,run_28318,2025-08-24T21:58:16.927259,GitHub Actions,repo_100,feature-x,e10d9d35244f67a86d13767656789040a9b5ae62,user_170,Go,macos-latest,GCP,849,2280,923,deploy,Deployment Failure,ERR_DEPLOY_ROLLOUT,"##[group]Run go build ./...
error: deployment ""user-service"" exceeded its progress deadline
Waiting for rollout to finish: 3 of 7 updated replicas are available...",HIGH,65.1,27321,1,False,False,True,"deployment ""user-service"" exceeded its progress deadline",
pipe_2404,run_28319,2025-10-23T20:22:16.927259,Azure DevOps,repo_395,release,40fb74da4cdc896cd78a07e0cecf61763433dcb8,user_444,Java,windows-latest,On-Prem,2481,1746,1044,test,Resource Exhaustion,ERR_RES_CPU,"##[group]Run mvn -B test
java.lang.OutOfMemoryError: Java heap space
	at search.Aggregator.collect(Aggregator.java:24)
Terminating due to java.lang.OutOfMemoryError",HIGH,96.97,31807,4,False,False,True,java.lang.OutOfMemoryError,
pipe_6473,run_28320,2025-10-26T15:16:16.927259,Azure DevOps,repo_471,feature-x,1ef2b0b97aa9933858d283cb275018a92b9d07b7,user_589,Java,macos-latest,On-Prem,2261,1148,48,build,Timeout,ERR_TIMEOUT_LOCK,"##[group]Run mvn -B package -DskipTests
curl: (28) Operation timed out after 60000 milliseconds with 0 bytes received
fatal: unable to access 'https://repo.maven.apache.org/guava': timed out",CRITICAL,92.44,13146,4,False,False,True,Operation timed out,
pipe_7681,run_28321,2026-01-12T09:02:16.927259,GitLab CI,repo_233,develop,0024026c777eb75644e2d1478cc46b03841410a7,user_593,C++,windows-latest,Azure,250,110,1192,deploy,Timeout,ERR_TIMEOUT_DEADLINE,"##[group]Run cmake --build build -j4
ERROR: The operation was canceled.
##[error]The job running on runner windows-latest exceeded the maximum execution time of 60 minutes.",MEDIUM,56.37,32120,2,False,True,False,exceeded the maximum execution time,
pipe_2341,run_28322,2025-09-10T11:52:16.927259,CircleCI,repo_344,release,826cbaea92e2ce419407b6228a44115f24f38135,user_210,NodeJS,ubuntu-latest,GCP,1644,488,269,deploy,Deployment Failure,ERR_DEPLOY_QUOTA,"##[group]Run npm ci && npm run build
Error: UPGRADE FAILED: cannot patch ""user-service"" with kind Deployment: Operation cannot be fulfilled on deployments.apps ""user-service""",HIGH,29.96,6106,5,False,True,False,"UPGRADE FAILED: cannot patch ""user-service""",
pipe_8889,run_28323,2025-10-09T05:01:16.927259,GitLab CI,repo_303,release,8f000bde34ee21b1da09b3525a9eb71a02e60880,user_52,C++,macos-latest,GCP,1238,38,1243,build,Timeout,ERR_TIMEOUT_LOCK,"##[group]Run cmake --build build -j4
Waiting for lock on /home/buildbot/work/cart/.gradle/caches ... timed out after 214s",CRITICAL,74.35,31728,3,False,False,False,.gradle/caches,
pipe_5594,run_28324,2025-09-17T14:47:16.927259,Jenkins,repo_103,feature-x,433bdd603def2be23267fd16be0a1028e04a6213,user_934,C++,ubuntu-latest,On-Prem,1471,1908,66,deploy,Deployment Failure,ERR_DEPLOY_HEALTHCHECK,"##[group]Run cmake --build build -j4
Error: UPGRADE FAILED: cannot patch ""billing-worker"" with kind Deployment: Operation cannot be fulfilled on deployments.apps ""billing-worker""",LOW,41.05,6426,2,False,False,False,"UPGRADE FAILED: cannot patch ""billing-worker""",
pipe_3061,run_28325,2026-02-09T14:58:16.927259,Jenkins,repo_320,release,9718f10ae5c46ab5183f1ff47710783fcf40a615,user_444,Rust,windows-latest,GCP,2502,247,863,test,Permission Error,ERR_PERM_DENIED,"##[group]Run cargo test --all
remote: Permission to org/cart.git denied to gh-actions.
fatal: unable to access 'https://github.com/org/cart.git/': The requested URL returned error: 403",LOW,83.81,4609,4,False,False,False,The requested URL returned error: 403,
pipe_2720,run_28326,2025-11-06T06:53:16.927259,GitHub Actions,repo_333,main,ae2e7ee2b2e99d38ed59ec12049d03dedd0a285f,user_750,Python,windows-latest,AWS,156,1041,1226,build,Dependency Error,ERR_DEP_CONFLICT,"##[group]Run pip install -r requirements.txt
ERROR: Could not find a version that satisfies the requirement numpy==6.3.6 (from -r requirements.txt (line 201))
ERROR: No matching distribution found for numpy==6.3.6",LOW,50.87,27548,1,False,False,False,numpy==6.3.6,
pipe_3973,run_28327,2025-09-01T22:52:16.927259,GitLab CI,repo_40,release,e62ee4c7d3eea1b326bd15a2a7cabd55561449e2,user_192,Go,windows-latest,AWS,837,1118,146,test,Network Error,ERR_NET_REFUSED,"##[group]Run go test ./... -race
Error: connect ECONNREFUSED db-primary.prod.internal:6379
    at TCPConnectWrap.afterConnect [as oncomplete]",CRITICAL,37.63,20174,5,False,False,True,ECONNREFUSED db-primary.prod.internal:6379,
pipe_2691,run_28328,2026-02-08T14:28:16.927259,GitHub Actions,repo_309,feature-x,02d6ac743c002b1a888f0d030c7f7e3a17f52809,user_469,Java,ubuntu-latest,Azure,3070,2148,638,deploy,Deployment Failure,ERR_DEPLOY_QUOTA,"##[group]Run mvn -B package -DskipTests
error: deployment ""user-service"" exceeded its progress deadline
Waiting for rollout to finish: 3 of 6 updated replicas are available...",MEDIUM,45.05,16298,4,False,True,False,"deployment ""user-service"" exceeded its progress deadline",
pipe_9939,run_28329,2025-08-25T16:31:16.927259,GitHub Actions,repo_76,feature-x,c165a95499fb2a1a2fd87372a89e4924f2d4a8fa,user_79,NodeJS,macos-latest,GCP,2866,795,1007,deploy,Deployment Failure,ERR_DEPLOY_HEALTHCHECK,"##[group]Run npm ci && npm run build
ERROR: (gcloud.run.deploy) User does not have permission to act as service account.
Credential used: DOCKER_REGISTRY_PASSWORD=dckr_pat_Xy7Zw2Vu9Ts4Rq1Po6Nm3Lk",HIGH,79.37,12866,2,False,False,True,does not have permission to act as service account,dckr_pat_Xy7Zw2Vu9Ts4Rq1Po6Nm3Lk
pipe_2994,run_28330,2025-10-05T16:24:16.927259,Jenkins,repo_425,feature-x,3947e071c453fbc9d1990092fbdc250c3c1413c5,user_432,Java,ubuntu-latest,Azure,190,898,104,test,Test Failure,ERR_TEST_ERROR,"##[group]Run mvn -B test
[ERROR] CartServiceTest.test_cache_hit Time elapsed: 1 s <<< FAILURE!
org.junit.ComparisonFailure: expected:<[4200]> but was:<[3990]>
	at cart.CartServiceTest.test_cache_hit(CartServiceTest.java:83)",CRITICAL,26.66,19962,1,False,False,False,CartServiceTest.test_cache_hit,
pipe_6113,run_28331,2025-08-23T00:45:16.927259,CircleCI,repo_273,develop,4f2e8d2075a2a1d89dcd8c26d0b559b7804779d7,user_337,Java,macos-latest,Azure,839,1346,1511,test,Test Failure,ERR_TEST_FLAKY,"##[group]Run mvn -B test
[ERROR] BillingServiceTest.test_checkout_total Time elapsed: 5 s <<< FAILURE!
org.junit.ComparisonFailure: expected:<[4200]> but was:<[3990]>
	at billing.BillingServiceTest.test_checkout_total(BillingServiceTest.java:163)",LOW,63.36,1897,0,False,False,False,BillingServiceTest.test_checkout_total,
pipe_8050,run_28332,2025-09-22T20:42:16.927259,CircleCI,repo_24,main,b05a95a312e296c486d0dbb7bcfe725c4f1032e9,user_521,Java,ubuntu-latest,On-Prem,123,1835,1568,test,Permission Error,ERR_PERM_DENIED,"##[group]Run mvn -B test
Error: resource is not accessible by integration.
Token scope missing 'packages:write' for STRIPE_API_KEY=sk_live_51H8xKlMnOpQrStUvWxYz",CRITICAL,33.04,17871,2,False,False,True,Token scope missing 'packages:write',sk_live_51H8xKlMnOpQrStUvWxYz
pipe_4962,run_28333,2025-12-21T19:05:16.927259,GitLab CI,repo_239,main,52d62d8972adc5e7ec86144d28582b6eb4ea8463,user_765,Python,macos-latest,Azure,2703,2142,679,deploy,Deployment Failure,ERR_DEPLOY_QUOTA,"##[group]Run pip install -r requirements.txt
ERROR: (gcloud.run.deploy) User does not have permission to act as service account.
Credential used: GOOGLE_API_KEY=AIzaSyD3aBcDeFgHiJkLmNoPqRsTuVwXyZ12345",HIGH,29.83,30889,0,False,False,False,does not have permission to act as service account,AIzaSyD3aBcDeFgHiJkLmNoPqRsTuVwXyZ12345
pipe_3881,run_28334,2025-09-05T10:01:16.927259,GitHub Actions,repo_450,develop,bbb6caa5d98d6b284727161e82c5e4c285b53914,user_839,Rust,macos-latest,Azure,3094,1596,1104,deploy,Deployment Failure,ERR_DEPLOY_ROLLOUT,"##[group]Run cargo build --release
Error: UPGRADE FAILED: cannot patch ""search-indexer"" with kind Deployment: Operation cannot be fulfilled on deployments.apps ""search-indexer""",MEDIUM,45.86,32478,1,False,True,False,"UPGRADE FAILED: cannot patch ""search-indexer""",
pipe_6576,run_28335,2025-12-04T07:09:16.927259,GitHub Actions,repo_382,release,9f18de12b7985a92e8cbafbc25395c3a7e54c7a0,user_599,Python,ubuntu-latest,GCP,1998,1541,820,build,Dependency Error,ERR_DEP_AUTH,"##[group]Run pip install -r requirements.txt
ERROR: Could not find a version that satisfies the requirement urllib3==2.11.7 (from -r requirements.txt (line 139))
ERROR: No matching distribution found for urllib3==2.11.7",LOW,71.37,28606,4,False,False,False,urllib3==2.11.7,
pipe_9016,run_28336,2025-09-08T19:49:16.927259,GitHub Actions,repo_65,develop,6aad1fc45ecee0318a2d041484e6db73585195cf,user_993,NodeJS,ubuntu-latest,AWS,2426,642,1444,deploy,Network Error,ERR_NET_TLS,"##[group]Run npm ci && npm run build
requests.exceptions.SSLError: HTTPSConnectionPool(host='db-primary.prod.internal', port=443): certificate verify failed: unable to get local issuer certificate",CRITICAL,80.87,15123,2,False,True,True,host='db-primary.prod.internal',
pipe_2843,run_28337,2026-01-07T03:05:16.927259,CircleCI,repo_459,release,70fbbc141ebb7c4a77f7bdc77e28dae55c015d23,user_418,Rust,windows-latest,GCP,323,1496,1583,build,Timeout,ERR_TIMEOUT_DEADLINE,"##[group]Run cargo build --release
ERROR: The operation was canceled.
##[error]The job running on runner windows-latest exceeded the maximum execution time of 120 minutes.",HIGH,51.82,30391,5,False,False,False,exceeded the maximum execution time,
pipe_9449,run_28338,2025-12-23T14:06:16.927259,Jenkins,repo_366,release,49726d0b76cbdf1d440dc8e7b7f4aa69a00d4cd3,user_180,Rust,windows-latest,GCP,1132,1206,184,build,Build Failure,ERR_BUILD_SYNTAX,"##[group]Run cargo build --release
error[E0308]: mismatched types
  --> src/cart.rs:115:23
   |     expected `u64`, found `String`
error: could not compile `cart` due to 1 previous error",MEDIUM,19.49,26294,1,False,False,False,src/cart.rs:115:23,
pipe_4182,run_28339,2026-01-02T05:41:16.927259,CircleCI,repo_491,feature-x,faa09b3e04911091d2732c4035960784110cc38b,user_426,Java,macos-latest,On-Prem,2914,1406,251,test,Test Failure,ERR_TEST_ASSERT,"##[group]Run mvn -B test
[ERROR] PaymentsServiceTest.test_refund_flow Time elapsed: 5 s <<< FAILURE!
org.junit.ComparisonFailure: expected:<[4200]> but was:<[3990]>
	at payments.PaymentsServiceTest.test_refund_flow(PaymentsServiceTest.java:155)",MEDIUM,84.46,3994,3,True,False,False,PaymentsServiceTest.test_refund_flow,
pipe_1620,run_28340,2026-01-14T02:30:16.927259,Azure DevOps,repo_457,main,87d95fd85b7f8caabd6496e0ba22a176f0eb0df1,user_285,Java,macos-latest,Azure,2057,204,1054,deploy,Deployment Failure,ERR_DEPLOY_QUOTA,"##[group]Run mvn -B package -DskipTests
Readiness probe failed: HTTP probe failed with statuscode: 503
pod search-indexer-67607 restarting, back-off pulling image",CRITICAL,71.17,18179,3,False,True,False,Readiness probe failed,
pipe_9274,run_28341,2025-12-10T08:57:16.927259,GitHub Actions,repo_172,develop,c81bc5291624768e01f9c2acacea08eb6987fb79,user_232,NodeJS,macos-latest,GCP,1223,1424,423,deploy,Configuration Error,ERR_CFG_ENV_UNSET,"##[group]Run npm ci && npm run build
Traceback (most recent call last):
  File ""/home/azurepipelines/work/cart/settings.py"", line 118, in <module>
    region = os.environ['BUILD_ENV']
KeyError: 'BUILD_ENV'",LOW,30.15,26729,3,False,True,False,KeyError: 'BUILD_ENV',
pipe_6430,run_28342,2025-11-09T18:40:16.927259,GitHub Actions,repo_200,develop,b61202b5bc219d8b5c82b2b26847f1824c06ab11,user_330,C++,ubuntu-latest,On-Prem,1427,174,361,test,Resource Exhaustion,ERR_RES_OOM,"##[group]Run ctest --output-on-failure
Killed
make: *** [Makefile:42: build] Error 137
Container exceeded its memory limit of 2048MB (OOMKilled)",CRITICAL,98.85,30352,2,False,False,True,Error 137,
pipe_4509,run_28343,2025-11-21T03:21:16.927259,CircleCI,repo_442,release,7cc1fa2ba010cd3875dc71384ca0b1f3e0d9ac77,user_302,C++,macos-latest,On-Prem,316,1535,354,test,Resource Exhaustion,ERR_RES_OOM,"##[group]Run ctest --output-on-failure
Killed
make: *** [Makefile:42: build] Error 137
Container exceeded its memory limit of 8192MB (OOMKilled)",MEDIUM,93.19,30856,3,False,False,False,Error 137,
pipe_5683,run_28344,2026-01-06T09:39:16.927259,Jenkins,repo_385,main,03f1ff87c22ed1c87e77e4e15dbb1206647f46d4,user_299,Rust,windows-latest,On-Prem,2471,2378,1579,build,Build Failure,ERR_BUILD_LINK,"##[group]Run cargo build --release
error[E0308]: mismatched types
  --> src/cart.rs:192:23
   |     expected `u64`, found `String`
error: could not compile `cart` due to 1 previous error",LOW,41.7,32045,3,False,False,False,src/cart.rs:192:23,
pipe_6882,run_28345,2025-11-04T22:32:16.927259,GitHub Actions,repo_465,main,31695e25e089715325fc2d0ce910bb79c904761c,user_216,Python,ubuntu-latest,GCP,1900,239,982,deploy,Permission Error,ERR_PERM_READONLY,"##[group]Run pip install -r requirements.txt
docker: Got permission denied while trying to connect to the Docker daemon socket at unix:///var/run/docker.sock",MEDIUM,82.1,22728,3,False,True,False,docker.sock,
pipe_7260,run_28346,2025-10-16T12:26:16.927259,CircleCI,repo_374,feature-x,e6a10e6196bd41fdd8fde57bac73a56ffd82ee61,user_147,NodeJS,macos-latest,AWS,118,658,1793,test,Dependency Error,ERR_DEP_CONFLICT,"##[group]Run npm test
npm ERR! code E404
npm ERR! 404 Not Found - GET https://registry.npmjs.org/axios - Not found
npm ERR! 404 'axios@2.2.7' is not in this registry.",CRITICAL,94.49,7563,3,False,False,False,registry.npmjs.org/axios,
pipe_9647,run_28347,2025-11-02T16:19:16.927259,CircleCI,repo_22,develop,5bed9c8428aacf2a868df761bb37f21a2247864b,user_959,Go,windows-latest,On-Prem,3377,2295,857,test,Dependency Error,ERR_DEP_CONFLICT,"##[group]Run go test ./... -race
[ERROR] Could not transfer artifact golang.org/x/net:3.23.3 from https://db-primary.prod.internal/repo
[ERROR] Authentication failed for GOPROXY_TOKEN=gop_4Rb7Tc1Vd6We3Yf0Xg5Hi9Jk2",HIGH,58.71,28780,2,False,False,True,db-primary.prod.internal/repo,gop_4Rb7Tc1Vd6We3Yf0Xg5Hi9Jk2
pipe_6586,run_28348,2025-09-11T06:04:16.927259,Jenkins,repo_247,release,48f84357da4f5be9b1cfd87eafdcb0539b9ab55e,user_27,Python,windows-latest,On-Prem,721,1537,1442,build,Resource Exhaustion,ERR_RES_CPU,"##[group]Run pip install -r requirements.txt
Killed
make: *** [Makefile:42: build] Error 137
Container exceeded its memory limit of 2048MB (OOMKilled)",HIGH,93.79,30778,1,False,False,False,Error 137,
pipe_6584,run_28349,2025-12-13T00:46:16.927259,Jenkins,repo_374,develop,292cbf39651be9801af0619a321c19b4676f2142,user_749,Go,macos-latest,GCP,2360,487,670,deploy,Permission Error,ERR_PERM_TOKEN_SCOPE,"##[group]Run go build ./...
Error: EPERM: operation not permitted, mkdir '/home/gh-actions/work/billing/dist'
The runner user lacks write access to that directory.",LOW,34.8,30488,2,False,True,False,EPERM: operation not permitted,
pipe_2073,run_28350,2025-08-18T22:03:16.927259,GitHub Actions,repo_138,release,e301fc57ce5e87d04b227b33c4e1b6af59f1b513,user_313,Java,windows-latest,On-Prem,810,2369,535,build,Build Failure,ERR_BUILD_LINK,"##[group]Run mvn -B compile
[ERROR] src/main/java/cart/Charge.java:[146,32] incompatible types: String cannot be converted to int
[ERROR] BUILD FAILURE",LOW,88.61,6983,3,False,False,False,"Charge.java:[146,32]",
